movie_title,MDS_1,MDS_2
A Cinderella Story,-1.369585193,0.439081546
The Bodyguard,-0.356644291,0.958019248
Kiss the Girls,-0.965180045,1.040433919
Dodgeball: A True Underdog Story,-0.465841787,0.512871881
Ghost,0.957738439,0.887995476
Arlington Road,-0.535947446,1.069540073
Contraband,-0.747705646,0.107306631
This Is 40,-0.591323929,-0.09932264
The Adventures of Elmo in Grouchland,-1.349110053,0.458902464
The Net,-1.224763759,0.762215696
Brazil,1.411820627,1.060866048
Warm Bodies,1.149492178,-1.030299892
Stomp the Yard,-1.400855299,-0.233622916
Nacho Libre,-1.077895087,0.043746868
Just Married,-1.388454132,0.116352048
Poltergeist,1.015351228,1.061069965
Bon voyage,-1.05022598,1.060869249
Bride Wars,-1.244582777,-0.225879645
An American Haunting,-1.063083614,-0.512798597
Idlewild,-1.407163902,0.546403059
Ace Ventura: When Nature Calls,-0.618759233,0.859860214
Hot Fuzz,0.35481053,0.710196939
Wing Commander,-1.090971212,-1.334406903
Pineapple Express,-0.511636075,0.587094672
The Fog,0.639153631,0.9231894
Bridge to Terabithia,-0.610376462,0.653460399
From Dusk Till Dawn,-0.171561954,1.079111243
Three Burials,-0.671594552,0.995821985
Beverly Hills Cop,1.688790762,0.808964146
Texas Chainsaw 3D,-0.390901764,-1.362632357
The Quiet American,-0.816179153,0.96346577
Love the Coopers,-0.726397357,-1.334593638
Conan the Destroyer,-0.927934506,1.056833809
Hit and Run,-1.247132693,0.088117424
Our Family Wedding,-1.407476962,-0.747622557
Abduction,-1.109792999,-0.63113371
Toy Story,2.626203367,0.259287138
Little Women,-0.079028715,1.499263324
The Yards,-1.194134531,0.854404487
A Scanner Darkly,-0.423692081,0.51702674
Deconstructing Harry,3.423598783,-0.248743319
Into the Wild,0.863598281,0.561356769
The Place Beyond the Pines,0.45885002,-0.185586344
A Simple Wish,-1.591382085,0.112568009
12 Rounds,-1.438650855,0.081157437
A Walk Among the Tombstones,-0.827065241,0.1377269
Pushing Tin,-1.386169528,0.722559703
The Blues Brothers,1.700489672,1.269383232
Can't Stop the Music,-0.903285493,-0.677559679
Idle Hands,-1.203409458,0.794757206
Peeples,-1.370718533,-0.879960102
The Animal,-1.358554248,-0.408719608
The Good German,-1.11930748,0.336590982
The Men Who Stare at Goats,-0.589229957,-0.135212251
The Pirates Who Don't Do Anything: A VeggieTales Movie,-1.491284494,0.089935329
Shadowlands,-0.04157698,1.49219053
The Right Stuff,2.328933984,1.020613464
Speed,0.057830719,1.131711636
Loser,-1.461333814,0.17838756
The Nutcracker,-1.373813746,0.783613968
The Texas Chainsaw Massacre: The Beginning,-0.939584597,0.044762027
Black Nativity,-0.976891987,-1.843990506
Psycho,10.66798124,-3.41931555
Dragon Wars: D-War,-0.466467933,-2.365845815
My Fellow Americans,-1.015114018,1.158021762
The Grudge 2,-1.119485955,-0.462552127
Zoom,-0.954431355,-1.754714533
Hotel Rwanda,0.014344124,1.114063544
Drowning Mona,-1.39662276,0.389027883
Saving Mr. Banks,0.315813142,-0.035025801
Harley Davidson and the Marlboro Man,-1.151536367,1.035086975
Vicky Cristina Barcelona,2.553144931,-0.765428658
The Good Night,-1.476394426,0.336984028
The Hills Have Eyes II,-1.184096879,-0.401330331
The Salton Sea,-0.82898532,1.1242684
The Possession,-0.690673152,-0.331752054
Black Rain,-0.484358745,1.314212243
1911,-1.483847187,0.29540959
Assault on Precinct 13,-1.182777729,0.594008995
Extraordinary Measures,-1.305717664,0.553723768
Friends with Benefits,-0.611996986,0.18854743
30 Days of Night,-0.198488585,0.115699221
Lee Daniels' The Butler,-0.226318036,0.236897849
From Hell,-0.567972902,0.737702109
Switchback,-1.081026941,1.085051345
The Baader Meinhof Complex,-0.224844504,0.897246928
Confidence,-1.086437619,0.828278241
The Big Lebowski,3.833594263,-1.411734879
Agent Cody Banks 2: Destination London,-1.272974762,-1.171513492
Clockstoppers,-1.461824886,-0.025108625
Home Alone 2: Lost in New York,0.386744074,1.00057517
The Crew,-1.484865834,0.248991415
Gran Torino,5.485612649,-2.123794684
Home for the Holidays,-0.921818331,1.169210885
The 5th Wave,-1.096903777,-0.66763084
Ella Enchanted,-1.26087348,0.660900258
The Best of Me,-1.294997051,0.614549767
Deuce Bigalow: Male Gigolo,-1.277217687,0.431876849
The Pianist,1.134002309,0.988117235
Post Grad,-1.419889956,-0.305324788
W.,-0.787024172,0.287570866
Laws of Attraction,-1.372990088,0.415050033
The Object of My Affection,-1.257621812,0.766368769
Pan's Labyrinth,1.716049763,0.058718657
The 40-Year-Old Virgin,-0.114322808,0.683089206
Goal! The Dream Begins,-1.10782892,0.921709294
Joe Somebody,-1.487764011,0.283831908
Willard,-1.201979091,0.604478512
The Assassin,-1.089802199,0.217153814
Jay and Silent Bob Strike Back,-0.486083849,0.718922519
When the Game Stands Tall,-1.35195463,0.672185515
Moonrise Kingdom,1.523844699,-0.740548262
Boat Trip,-1.454147082,-0.473513275
An Unfinished Life,-1.062161856,0.963912267
Grudge Match,-1.0602921,0.18149604
Blindness,-0.749524231,0.445919457
Double Impact,-1.355484859,0.719603749
Dumb and Dumberer: When Harry Met Lloyd,-0.390711691,-2.466470848
Don't Be Afraid of the Dark,-0.485464431,-0.590939416
Left Behind,0.524256308,-3.684268534
Nurse Betty,-1.073536826,0.664495422
Identity Thief,-0.575023993,-0.53496124
Stolen,-1.453174414,-0.182287652
A View to a Kill,-0.339722092,1.161550265
The Replacement Killers,-1.230600794,0.738918219
The Good Thief,-1.115496603,0.891860871
Larry the Cable Guy: Health Inspector,0.038264322,-3.350912143
The Reader,-0.003288191,0.619806946
9,-0.275579876,0.318638802
The Sisterhood of the Traveling Pants,-1.176635129,0.831662042
Her,2.963422026,-2.146550269
Paul Blart: Mall Cop,-1.174182111,-0.365002146
The King's Speech,2.03545912,-0.519180795
Where the Heart Is,-0.987646307,1.062658859
People I Know,-1.571004163,0.095774781
Atonement,0.190535284,0.644601517
Welcome to Mooseport,-1.484332035,-0.085242888
Taken,1.1262795,0.220483013
The Express,-0.981196387,1.057822546
The Newton Boys,-1.387081394,0.723664599
John Q,-0.811510704,1.022830321
Spy Hard,-1.51022583,0.18195314
Mystic River,5.380167228,-1.633006161
Good Boy!,-1.483014205,-0.228456977
Wall Street,0.268325252,1.380553941
Burnt,-1.162482351,0.33076958
Life as a House,-0.576203382,1.233805292
Sicario,0.990447683,-0.472831001
Austin Powers: The Spy Who Shagged Me,0.25200689,0.230727718
Roar,-0.222987819,1.410279105
Vampires,-1.125519505,0.706548696
Nim's Island,-1.318199581,0.260625787
Species,-1.166987521,0.681079625
On the Road,-0.740554782,-0.43822835
Eye of the Beholder,-1.367408695,-0.212262082
Radio Flyer,-0.248706884,1.534613822
Open Range,-0.483941233,1.098776395
A Bridge Too Far,4.043035933,0.463795503
Ghost Ship,-1.088537224,0.085420759
The In Crowd,-1.377601786,-0.837942803
Urban Legend,-1.3284692,0.287827505
The Borrowers,-1.347239972,0.640122422
The Fisher King,0.206503164,1.416994029
Tombstone,0.24749005,1.401065723
And So It Goes,-1.443707695,-0.089207994
Here on Earth,-1.527120805,-0.074976086
Money Monster,-0.773973754,0.088365582
Winnie the Pooh,-0.623928001,0.57109195
Hearts in Atlantis,-0.909528485,0.943003094
The Tigger Movie,-1.072604749,0.68893674
Dark City,0.110950509,1.011736559
The Last Emperor,2.619739347,0.801461157
Fled,-1.534857813,0.287488947
The Fifth Estate,-0.975963089,-0.036501167
Aladdin,1.644776007,0.775433674
Topsy-Turvy,-0.272858938,1.268758433
Apocalypse Now,6.443816756,-0.912612879
The Number 23,-0.757088055,0.299815701
Crocodile Dundee in Los Angeles,-1.425621723,-0.331525159
Unforgiven,6.609877924,-1.820589831
The Hurricane,-0.174037443,1.369934916
The Help,0.866101714,0.201128713
Beerfest,-1.342947068,0.620675569
Howard the Duck,-1.326912214,0.050447496
Machete Kills,-0.540709633,-0.821965609
How Stella Got Her Groove Back,-1.51552002,0.322979004
Hocus Pocus,-0.635700822,1.219502428
Formula 51,-1.202377526,0.73978538
The Best Man Holiday,-1.419414862,0.574993676
The Children of Huang Shi,-1.106770721,1.03463395
Adaptation.,0.237417915,0.664113697
Sea of Love,-0.344905006,1.382037787
Milk,0.031199332,0.54501141
Warrior,0.546131626,0.470313976
Shark Night 3D,-0.309437878,-2.045141323
Hollywood Ending,2.951191417,-0.755552129
Confessions of a Teenage Drama Queen,-0.977271462,-1.394533568
The Statement,-1.399660176,0.696389531
Love & Other Drugs,-0.802476748,0.371359613
The Son of No One,-1.23626999,-1.214125634
Silent Hill: Revelation 3D,-1.04885184,-0.750989804
Take Me Home Tonight,-1.31306602,0.343556942
Spotlight,1.206535033,-0.323123811
Love Ranch,-1.241550661,-0.781249119
The Proposition,-0.707483611,0.974783149
A Madea Christmas,-1.209674123,-1.208884042
Equilibrium,0.061404614,0.875588074
The House Bunny,-1.368819154,-0.039189988
Troop Beverly Hills,-1.350743068,0.857197943
He Got Game,-0.150278362,1.284036274
Bad Lieutenant: Port of Call New Orleans,-0.550473225,0.254324121
Serenity,0.873607005,0.506068817
Something Borrowed,-1.358707063,0.165404191
Austin Powers: International Man of Mystery,-0.243704187,0.843431394
Rocky Balboa,3.580061243,-1.11076616
Star Trek III: The Search for Spock,5.098131424,-1.302048534
The Game Plan,-1.245197904,0.461994302
District 9,2.24001299,-0.471708285
Dead Poets Society,1.11237568,1.294789489
The Rugrats Movie,-1.140387105,0.483901319
Aloha,2.087788325,-3.97715879
Black Snake Moan,-0.799875375,0.771304275
The Devil's Double,-1.023936641,0.708903172
Paul Blart: Mall Cop 2,-0.967944067,-1.552561295
Wayne's World,-0.104413937,1.200675593
Flawless,-0.732819668,0.818415984
My Life in Ruins,-1.401979095,0.277072211
Get Shorty,-0.647106295,1.140486821
Looper,2.396818603,-1.934020094
The Untouchables,0.86789484,1.344931376
Everybody's Fine,-0.931005361,0.793483153
Doubt,-0.138334162,0.497382034
Hope Floats,-1.284321178,0.686742318
The Rite,-0.767101749,-0.217607362
Repo Men,-1.051033725,0.33342703
Steamboy,-0.619861737,0.762006831
Virtuosity,-1.485637922,0.471944434
3 Men and a Baby,5.761261457,-2.496025029
Chasing Liberty,-1.348202946,0.606377359
Brick Mansions,-1.290939892,-0.180066495
The Transporter,-0.534194271,0.706154878
The Walk,-0.211645148,0.21558564
Bad Santa,-0.520143393,0.806588129
Mean Girls,-0.474515391,0.752187468
All About the Benjamins,-1.510890912,0.329337672
How to Be Single,-1.358949229,0.089939291
The Bounty,0.75534668,1.530437392
Jane Got a Gun,-1.404365985,-0.100763805
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,1.096446062,-0.132750742
The Big Wedding,-0.874612981,-1.334254631
The Family Stone,-1.088752167,0.572611542
No Reservations,-1.166821832,0.457316542
Killing Them Softly,0.37375855,-0.917282305
Strange Wilderness,-1.468468181,-0.437586594
One Day,-0.644192059,0.409437251
Love Happens,-1.41189004,0.088311387
Criminal,-1.407033938,0.303574372
The Remains of the Day,0.318872258,1.509871231
She's Out of My League,-1.129242599,0.411918873
The Skulls,-1.354214625,0.364198269
Land of the Dead,-0.41635035,-0.11072948
Let Me In,0.299382045,-0.091358814
Bandslam,-1.397273406,0.606673421
Octopussy,0.071936011,1.247013836
Anacondas: The Hunt for the Blood Orchid,-1.304304095,-0.725226256
The Wraith,-1.014158093,1.032182586
Sgt. Bilko,-1.468782757,0.572153741
Mumford,-0.907616987,1.204498177
Philadelphia,0.366486078,1.41055478
Halloween II,-0.785688582,-0.801296232
Step Up Revolution,-1.245854392,0.469285336
The Running Man,-0.381251156,1.210485339
Death Sentence,-0.99539707,0.73055975
Kiss Kiss Bang Bang,-0.323625081,0.896638473
Chocolat,-0.402973692,1.115309385
Dudley Do-Right,-0.873075035,-1.931088843
Evil Dead,1.863432992,-2.079250383
Naked Gun 33 1/3: The Final Insult,-0.769456057,1.083653344
Aloha,2.087787915,-3.977155709
The Exorcism of Emily Rose,-0.531452367,0.523281044
The Queen,-0.088292698,0.506984675
We Own the Night,-0.751950436,0.615017324
Frankenweenie,3.549835785,-2.059461185
Wild,-0.12478177,-0.010385418
The New World,-0.494918206,0.511890574
Kindergarten Cop,-0.747507701,1.088509832
Freedom Writers,-0.839955128,1.137272562
Home Fries,-1.541947666,-0.141029226
Untraceable,-1.086060825,0.295646648
The Tempest,-1.491594661,-0.168961303
Swing Vote,-1.336818398,0.416336116
P.S. I Love You,-0.85152996,0.924722179
The Ides of March,0.629162111,-0.529448157
To Die For,-0.757855198,1.23060863
Clash of the Titans,0.256016705,-0.911204475
Heartbreakers,-1.205474161,0.69943691
The Raven,-0.673016252,0.002448562
Alive,-0.345063043,1.413505993
The Theory of Everything,0.960984175,-0.323486222
Cop Land,-0.731014685,1.05099726
Mr. Bean's Holiday,-1.089897085,0.467119557
Nanny McPhee,-1.110685447,0.713722435
Return to Never Land,-1.273903509,0.289178345
Home Alone,2.22176723,0.397215556
The Next Best Thing,-1.419932406,-0.398325527
Summer Catch,-1.499450155,-0.357744139
Blade Runner,3.211042472,0.423189071
Snow Falling on Cedars,-0.914603178,1.068290033
Superman IV: The Quest for Peace,-0.003826592,-2.435958042
We're No Angels,-0.95972135,1.243663323
Martian Child,-1.138328843,0.819929035
Flash of Genius,-1.110123924,0.917362
I Can Do Bad All by Myself,-0.685779018,-2.190191182
Suspect Zero,-1.319939346,0.456898643
The Rage: Carrie 2,-1.375790757,-0.48733144
The Great Debaters,6.235233199,-2.435793831
Flatliners,-0.453093506,1.356774442
Poetic Justice,-1.21905748,1.001774015
Fear and Loathing in Las Vegas,0.01839282,1.133549635
Abandon,-1.432364,-0.70094886
The Cabin in the Woods,2.785719076,-2.749131275
The Devil Wears Prada,-0.293305593,0.460100078
Shanghai Surprise,-0.272535288,-2.822789154
Say It Isn't So,-1.4584727,-0.263003697
Selena,-0.818322269,1.238528061
My Best Friend's Girl,-1.456367404,0.32664198
Mortal Kombat: Annihilation,-0.842526423,-1.753466123
The Last Stand,0.010201608,-0.510852321
A Dangerous Method,-0.10803047,-0.416347165
Private Benjamin,-0.16850065,1.3986754
Antitrust,-1.241723731,0.641789204
The Counselor,-0.222704547,-1.190542023
Radio Days,4.571410841,-0.473038977
Ride Along,-1.089962936,0.088494294
The Ninth Gate,-0.551704214,0.892047768
The Island,-0.13752303,0.395911487
There's Something About Mary,0.242263484,0.750544706
New York Stories,4.352413592,-0.802543493
An American Carol,-1.063451462,-1.59315426
The Last House on the Left,-0.734578471,0.358910846
Love & Basketball,-0.719290025,1.226583184
Cradle Will Rock,-0.834634351,1.206029025
The Box,-0.554751753,-0.451476268
Gettysburg,3.895434785,0.152607719
Cop Out,-1.148099888,-0.155083411
Elf,1.10665297,-0.516733528
The Lizzie McGuire Movie,-1.472457487,-0.000421545
The Ladykillers,-0.940598439,0.349860146
Sense and Sensibility,0.173932868,1.442229817
Blast from the Past,-1.019456726,0.976496314
Running Scared,-0.778342673,1.005910009
Bullets Over Broadway,3.87936391,-0.279271451
The Switch,-1.182782726,0.236873396
No Good Deed,-1.435563227,-0.323203321
Driving Miss Daisy,0.268416598,1.353262545
Ordinary People,1.456148242,1.424535123
The Gift,-0.490082287,0.225873182
Saw IV,-0.973014682,0.113635164
The Collection,-1.206645974,0.12045145
Civil Brand,-1.588511445,-0.26891004
Road House,-0.680074361,1.209808231
Incendies,-0.189795867,0.98126767
The Sea Inside,-0.336119824,1.253720076
Cruel Intentions,-0.561250447,0.961991635
Tales from the Crypt: Demon Knight,-0.866138659,1.119938165
Bottle Shock,-1.169544668,0.782682584
Elite Squad,-0.465671474,1.207868471
The Fighter,0.759745687,0.143565499
Bride & Prejudice,-1.243609979,0.628359319
Fascination,-0.189185702,-3.049528239
Drive Me Crazy,-1.413014634,0.48545841
Pulp Fiction,10.04125586,-4.620115609
The Way Way Back,-0.405196736,0.458219764
Murderball,-0.546460446,1.142426086
Finishing the Game: The Search for a New Bruce Lee,-1.419992276,0.495728822
Frozen River,-0.82491389,0.785293397
Happiness,0.282494539,1.176759792
No Escape,-0.973628311,0.406465426
An Education,-0.287954346,0.479398039
Thumbsucker,-1.145565087,0.752555273
Desert Blue,-1.308832592,0.86087097
The Widow of Saint-Pierre,-0.704860617,1.27370046
Lucky Break,-1.316914321,0.771916862
Act of Valor,-0.894585297,0.27346212
El Mariachi,-0.455767349,1.233337411
Super,-0.656720964,0.350342526
Some Like It Hot,5.349859963,0.382165785
Snow White and the Seven Dwarfs,10.7302317,-4.154495481
What's Eating Gilbert Grape,1.028577655,1.206911953
Vera Drake,-0.529691256,1.139050544
Sweet Sweetback's Baadasssss Song,-0.295199594,1.399588636
The Barbarian Invasions,-0.579639474,1.181063558
Clean,-1.086528856,0.984724823
Trade,-0.864154619,1.165481518
8 Women,-0.865400794,1.043649602
This Is England,-0.497980748,1.015722795
Stir of Echoes,-0.596088454,0.97903362
Porky's,-0.169284332,1.163045623
God's Not Dead 2,0.761728955,-4.213940561
Child's Play,-0.434583818,1.050174568
Benji,0.26235866,1.51089463
Dr. No,3.61925281,0.74812334
Party Monster,-1.324972985,0.754507122
Stake Land,-0.94044871,0.325543373
The Night Listener,-1.199410908,0.080795433
Simply Irresistible,-1.543929972,0.099064775
Lady Vengeance,0.997643266,0.152591307
Igby Goes Down,-0.875446271,0.942777664
Safe Men,-1.273941323,0.802548287
Jackie Brown,6.105647016,-1.895177777
The Real Cancun,0.486130495,-3.94854972
Harvard Man,-1.506822645,-0.653234252
Shame,1.153055275,-0.71151415
Digimon: The Movie,-1.383454991,0.565122219
Saved!,-0.927713834,0.80991383
The Call,-0.446563884,0.028501507
Aloft,-1.478217739,-0.486100197
Paranormal Activity,1.192985905,-1.104885725
Lovely & Amazing,-0.971136336,1.030206725
Top Five,-1.014365215,-0.097311369
The Legend of God's Gun,-0.89641648,-1.951901841
Peaceful Warrior,-0.920899057,1.187166995
Run Lola Run,0.287195073,0.979985281
Winter's Bone,0.176129441,-0.027086759
10 Cloverfield Lane,0.352875664,-0.279075851
On the Waterfront,6.191343399,0.145825074
Unfriended,-0.608691184,-0.576319645
Enough Said,-0.740330186,0.450840725
Animal House,1.872545231,1.141089155
The Godfather: Part II,6.907983345,-0.729178741
The Beyond,0.631997034,0.942606329
Clerks,0.326622977,1.200235543
Get on the Bus,0.430361948,1.296536953
Owning Mahowny,-0.902110089,1.105856319
Critical Care,-1.379211839,0.821732287
Over the Hill to the Poorhouse,16.06328458,-6.336078642
The Prophecy,-0.908341497,1.103534542
Transamerica,-0.702766403,0.967539465
Flashdance,-0.397491446,1.185978195
The Brothers,-1.311356399,0.795774431
Full Frontal,-1.335383098,-0.514988348
The Muppet Christmas Carol,0.106404716,1.369461488
The Wood,-0.831215772,1.244449027
Easy A,-0.228956403,0.338709877
The Robe,5.260372475,0.503213278
Set It Off,-0.635667167,1.390678006
Invaders from Mars,-1.204922801,0.879275667
Inescapable,-1.459028815,-0.69772465
Half Nelson,-0.667006758,0.759114047
The Visual Bible: The Gospel of John,-0.4462591,1.424496467
The Alamo,-1.242473997,0.48239224
Police Academy: Mission to Moscow,-0.446207557,-2.67168667
Hard Candy,-0.331494911,0.629582663
In the Bedroom,-0.382299938,1.077149135
Repo! The Genetic Opera,-0.966235141,0.6914651
Veer-Zaara,0.670569476,1.34770627
Mad Max 2: The Road Warrior,1.172366066,1.167623462
Half Baked,-0.871295419,1.057266411
Warlock: The Armageddon,-1.491051671,0.450508096
Friday the 13th: A New Beginning,-0.920802331,-0.011721235
Lights Out,-1.041617842,0.412176388
Brigham City,-0.660921232,1.360910844
Monty Python and the Holy Grail,3.307467159,0.789807359
Beginners,-0.511278521,0.472630178
Bernie,-0.788908558,0.37751375
A Better Life,-1.090727931,0.882515486
The Best Exotic Marigold Hotel,-0.438556098,0.469230708
The Good Heart,-1.23448516,0.850863421
Welcome to Collinwood,-1.186309316,0.756930156
A Nightmare on Elm Street 4: The Dream Master,-1.029988548,0.85494646
The Tourist,-0.251887641,-0.604364441
House Party 2,-1.550588664,0.292531104
Teenage Mutant Ninja Turtles,0.452394195,-1.185102336
Crash,1.143289426,0.400287668
April Fool's Day,-0.739802789,1.076810678
Room,0.84423316,0.013419566
Bright Star,-0.762846521,0.631989502
In the Cut,-1.257921006,0.016597067
Phone Booth,-0.097768691,0.624939868
The Wizard of Oz,10.32984119,-3.793858176
The Divide,-1.265029594,0.006297436
Bachelorette,-1.258309513,-0.489390159
The Neon Demon,-0.870441163,0.352591629
Bran Nue Dae,-1.518274112,-0.084569556
Before Sunset,0.150954656,0.861267274
D.E.B.S.,-1.533916022,-0.211422326
House of D,-0.9594677,1.151859992
Tales from the Hood,-1.202981001,0.949277443
Syriana,0.278367793,0.114565381
Little Miss Sunshine,0.486399535,0.6382237
American Ninja 2: The Confrontation,-1.508553577,0.170769277
The Trials of Darryl Hunt,-0.578134545,1.362285995
Dogma,0.145147328,0.807593497
The Great Beauty,-0.174143934,0.595566313
A Walk on the Moon,-1.063868116,1.095750412
Office Space,0.10970619,1.076704443
Mirrormask,-1.037202355,0.898618066
Prison,-1.01572747,1.03472533
Inside Deep Throat,-1.03177941,0.790124689
54,-1.394563574,0.577538826
Spider-Man 3,2.677799318,-2.6947026
The Perfect Host,-1.183082309,0.706507332
The Secret of Kells,-0.58378258,0.922202646
End of the Spear,-1.079622665,1.062493048
The Innkeepers,-0.528664639,-0.652063972
Special,-1.064704828,0.880039668
